"author,word1,word2,source"
"39,birth date,birthday suit,AC"
"118,uncertainty,heisenberg,AC"
"262,sick,old,AC"
"248,brown,chocolate,AC"
"12,mystery,disinformation,AC"
"130,genius,bar,AC"
"118,abacus,a pair of bacus'es,AC"
"236,jitterbug,beatle,AC"
"235,downtown,pet clark,AC"
"235,mechanic,technician,AC"
"262,compulsion,obsession,AC"
"12,mr,mr,AC"
"80,once upon a time,interrupt card,AC"
"12,department,directorate,AC"
"126,home,fries,AC"
"312,selfies,narcissism,AC"
"309,sorry nurseangela,no you stay turnip,AC"
"262,thunderpath,harry potter,AC"
"12,airplane,fuselage,AC"
"22,cluster,stars,AC"
"12,small,world,AC"
"12,fool,shame,AC"
"248,last,word,AC"
"312,work,place,AC"
"133,big girls,little boy blue,AC"
"12,monsters,walkers,AC"
"235,ma's story,grinding wheat berries in a coffee grinder,AC"
"161,probe,space exploration,AC"
"254,negativity,down,AC"
"309,drink,stiff,AC"
"133,flour,power,AC"
"309,boy,chap,AC"
"190,prominence,apex,AC"
"309,bankster,chase,AC"
"150,advantage,strategy,AC"
"312,station,master,AC"
"118,tuna,piano,AC"
"235,milkshake,ice cream,AC"
"133,battery operated,remote control,AC"
"12,attack,retreat,AC"
"248,pin,needle,AC"
"312,oil,based,AC"
"235,language,communication,AC"
"103,queen to king's level 1,royal,AC"
"235,desire,want,AC"
"312,combine,unite,AC"
"12,spice,melange,AC"
"315,and loathing,las vegas,AC"
"302,say,anything,AC"
"133,craic,irish,AC"
"235,ice,clear,AC"
"262,star,wars,AC"
"111,grades,failing,AC"
"235,hitler,hitler's sister,AC"
"248,workplace,cubicles,AC"
"309,buns,steel,AC"
"12,fun,house,AC"
"248,jewelry,gold,AC"
"74,tiny bubbles,in my brain,AC"
"309,field,minefield,AC"
"235,orchid,flower,AC"
"172,noctambulism,ventriloquism,AC"
"242,ten day old kittens,puma,AC"
"235,september,may and december romance,AC"
"118,no,me doctor,AC"
"248,liz,lime,AC"
"235,transubstantiation,holy magic,AC"
"12,sheet,music,AC"
"39,spelling,bee,AC"
"241,turntable,frustration,AC"
"229,valley,desert,AC"
"309,desert,dessert,AC"
"39,soar,loader,AC"
"12,divide,continental,AC"
"12,adair,firefighter,AC"
"235,clogs,wooden shoes,AC"
"235,nymph,dragonfly,AC"
"156,storming here in good ol' ark,dentist,AC"
"118,weapons,plowshares,AC"
"235,doctor,doctor doctor give me the news,AC"
"111,hat,head,AC"
"299,skin,layers,AC"
"235,reintegrate,rearrange,AC"
"133,to the throne,to the batmobile,AC"
"235,vitamins,minerals,AC"
"110,ovalcle,orbital,AC"
"200,drunk people at a wedding,bridesmaid,AC"
"133,jaywalker,streetwalker,AC"
"262,band-aid,cut,AC"
"12,amplified,electrocuted,AC"
"12,emily dickinson,poet,AC"
"235,domain,range,AC"
"39,guillotine,chop,AC"
"262,craft,arts,AC"
"309,villain,baddy,AC"
"309,godmother,sponsor,AC"
"12,throat,deep,AC"
"133,shake,milk,AC"
"235,kitchen aid,magic bullet,AC"
"286,government,dishonest,AC"
"221,hero,hero,AC"
"12,festival,landru,AC"
"272,countersign,supervisor,AC"
"315,puzzled,perplexed,AC"
"235,thumb,lower peninsula,AC"
"12,mathematical,equation,AC"
"172,drilled,fracked,AC"
"115,fables,aesop,AC"
"12,quadrant,sector,AC"
"235,plaster,caster,AC"
"235,tank,big guy who runs interference,AC"
"12,home,page,AC"
"262,dozen,eggs,AC"
"200,sports,lycra,AC"
"12,somnambulist,mystery,AC"
"229,sweetshops,candy,AC"
"12,me,109,AC"
"309,walkie talkie,patient,AC"
"163,attack,massive,AC"
"248,town,shopping,AC"
"12,death and decay,decaying orbit,AC"
"248,miss bardahl u-40,ub40,AC"
"133,turkish,delight,AC"
"12,variation,difference,AC"
"164,cognition,rumination,AC"
"97,riches,treasure,AC"
"302,achoo,choo-choo,AC"
"122,cross,crossroad,AC"
"19,dish,cutlery,AC"
"133,nectar,bee,AC"
"235,one,zero,AC"
"191,bug,beetlejuice,AC"
"210,bag,hummus chips,AC"
"312,waxy,maize,AC"
"163,bell,end,AC"
"12,cobo hall,windsor,AC"
"235,dairy,business,AC"
"12,pretentious,liable,AC"
"254,cavity,empty,AC"
"12,d - the sunshine vitamin,delta,AC"
"108,three,triple,AC"
"309,law,order,AC"
"262,university,student,AC"
"235,tingly,zingy,AC"
"235,decarte,a la carte,AC"
"12,i get the subtle impression you're trying to say something,yorkie,AC"
"12,album,white,AC"
"112,hoot,sound,AC"
"248,trumpet,brass band,AC"
"248,flippers,diving,AC"
"312,batman,cave,AC"
"5,balloons,pop,AC"
"302,propelled,accelerated,AC"
"39,flint,spark,AC"
"262,friends,family,AC"
"133,oil,slick,AC"
"115,hierarchy,stairs,AC"
"133,notes,sticky,AC"
"302,cookie monster,grover,AC"
"235,dino,flintstones,AC"
"309,cable,knit,AC"
"262,disk drive,car,AC"
"180,out laws,the west,AC"
"221,yahoo,yobo,AC"
"12,threading,bolt,AC"
"111,rockefellar,plaza,AC"
"122,boson,captain,AC"
"133,difference,in,AC"
"302,happiness,pursuit,AC"
"221,person who writes,poet,AC"
"248,university,bachelor,AC"
"302,school,out,AC"
"312,spanner,adjustable,AC"
"111,dirge,funeral,AC"
"12,lizard,reptile,AC"
"302,man,ray,AC"
"133,ocean,breeze,AC"
"235,fidgeting,word that means movement,AC"
"142,metal,structure,AC"
"315,elvira,vamp,AC"
"42,sherwood forest,hideout,AC"
"8,welcome,slash,AC"
"262,friday night fish fry all you can eat,knights of columbus,AC"
"309,shade,lamp,AC"
"76,culture,dystopian,AC"
"111,death,race,AC"
"202,run,athlete,AC"
"235,hibernate,sleep a long time and don't eat,AC"
"262,platinum,titanium,AC"
"262,salvation army,navy,AC"
"39,accounting,money,AC"
"312,necks,bottles,AC"
"312,helter skelter,manson,AC"
"80,bluetooth,blackberry,AC"
"271,ties,muzzle,AC"
"12,picture,window,AC"
"122,literature,typeface,AC"
"309,walkie talkie,patient,AC"
"262,in home health care,nurse,AC"
"12,carriage bolt,nut,AC"
"312,whale,blubber,AC"
"120,leaves,tree,AC"
"261,social,fear,AC"
"111,dog toy,cat,AC"
"133,sound waves,sound footing,AC"
"235,dr,he's dead,AC"
"39,raspberry,huckleberry,AC"
"248,rescue,surf,AC"
"12,pole,cat,AC"
"141,comic,x-men,AC"
"104,sheepish,grin,AC"
"133,levi-stubs,levi roots,AC"
"273,weaker,thin,AC"
"133,brown,sugar,AC"
"163,beam,smile,AC"
"235,dweezle,frank,AC"
"312,wound,lymphocytes,AC"
"302,tweet,annoy,AC"
"12,mystery,riddle,AC"
"278,monkey,business,AC"
"133,die,cast,AC"
"254,walk,promenade,AC"
"39,eternal,angels,AC"
"130,hobby,horse,AC"
"12,moving,van,AC"
"235,executioner,king henry viii,AC"
"286,off,on,AC"
"302,rage,comics,AC"
"12,zero,integer,AC"
"111,adolph,hitler,AC"
"12,smart phone,smart bomb,AC"
"12,sexual,filicide,AC"
"241,class,tuxedo,AC"
"312,posh,spice,AC"
"118,red,dead,AC"
"235,stick of butter,cup of flour,AC"
"302,raincoat,mackintosh,AC"
"158,atom,electron,AC"
"12,food,tacos,AC"
"103,sinew,body,AC"
"262,ordinary,regular,AC"
"142,argument,trial,AC"
"8,carcinoma angel,metal,AC"
"312,discriminate,indiscriminate,AC"
"248,metal can,tin can,AC"
"262,beetle,ladybug,AC"
"235,ominous,heavy clouds,AC"
"302,warfare,violence,AC"
"312,null hypothesis,relationship,AC"
"39,surfboard,dude,AC"
"12,posh spice,spice melange,AC"
"118,pulp,fiction,AC"
"235,duper,barney the dinosaur,AC"
"302,ham,radio,AC"
"254,decay,decompose,AC"
"241,dream,state,AC"
"31,doghouse,argument,AC"
"115,planes,trains,AC"
"22,infantry,platoon,AC"
"39,sponge,bob,AC"
"118,autobot,transformers,AC"
"200,safari,giraffes,AC"
"302,microphone,megaphone,AC"
"309,emaciation,cachexia,AC"
"235,sears,sears & roebuck,AC"
"125,profession,nurse - mostly because i'm looking at grumpy cat wearing a nurse's cap,AC"
"235,sugar,spice,AC"
"39,anticipation,wait,AC"
"302,cut,deepest,AC"
"39,blood,guts,AC"
"39,hoagie,cuban,AC"
"12,connector,conductor,AC"
"235,breathe,inhale,AC"
"163,spy,see,AC"
"132,stepping,stone,AC"
"12,fruit,basket,AC"
"133,phone,home,AC"
"12,nesquick,ovaltine,AC"
"104,wisdom,judgement,AC"
"262,tussock,grass,AC"
"12,tide,cheer,AC"
"142,daffodils,tulips,AC"
"42,typewriter,ribbon,AC"
"179,rule,disobey,AC"
"39,exposed,eek,AC"
"39,disease,mange,AC"
"12,magnestism,attraction,AC"
"235,grail,holy,AC"
"165,rituals,pagan,AC"
"39,cozy powell,miserable powell,AC"
"12,monster corn,mystery science theater 3000,AC"
"157,david,bowie,AC"
"113,sleep number,sheep,AC"
"115,krankheit,cranky,AC"
"12,vaseline,cosmoline,AC"
"262,leaving on a jet plane,flying,AC"
"118,flick,of the gestapo,AC"
"248,roses,chocolate,AC"
"262,fluff,ball,AC"
"299,potions,cauldron,AC"
"248,na na na na na batman,banana,AC"
"254,or,conjunction,AC"
"262,slippery,ice,AC"
"37,space,walk,AC"
"235,will robinson,danger danger,AC"
"19,napkins,coasters,AC"
"273,freddie kruger,monster,AC"
"39,macrocarpa,maricopa,AC"
"12,calcification,salts,AC"
"12,arms,weapons,AC"
"43,yee haw,sooooouuuuuuuueeeeeeeeee,AC"
"262,nbc tower,television,AC"
"262,enjoy,fun,AC"
"262,funeral arrangements,death,AC"
"12,explosion,detonation,AC"
"36,syncopation,rhythm,AC"
"12,prosper,struggle,AC"
"235,nose,mount rushmore,AC"
"12,pathogen,bloodborne,AC"
"315,unicycle,tricycle,AC"
"82,wooden doors,whiskey,AC"
"115,pit,charcoal,AC"
"12,birds,the byrds,AC"
"8,fu-k you whares,japanese,AC"
"12,revoke,bait-and-switch,AC"
"309,gravy,potatoes,AC"
"133,daddy,mummy,AC"
"315,bagel,lochs,AC"
"235,nonexistence,erased,AC"
"309,oratory,aristotle,AC"
"130,its another hurdle to jump,pants,AC"
"235,guitar,hero,AC"
"149,hydrogen,bomb,AC"
"235,talks,lectures,AC"
"238,buggy,software,AC"
"248,exercise,book,AC"
"254,montgomery,canada,AC"
"235,banquet,table,AC"
"235,wayne,wayne newton,AC"
"115,monk,aspergers,AC"
"312,cut,throat,AC"
"235,botany,plants,AC"
"39,relationship specialist,hooker,AC"
"200,prince charles,pointless,AC"
"289,waves,hand,AC"
"235,nine,three times three,AC"
"309,it' flubber,flubbed,AC"
"235,cambodia,east asia,AC"
"12,conditions,covenants,AC"
"133,music,sound,AC"
"258,ewings,jr,AC"
"309,contraband,fencing,AC"
"312,rise,resurrection,AC"
"39,left-overs,lunch,AC"
"8,swedish fish,ice,AC"
"302,busted,ghost,AC"
"64,novelist,book,AC"
"112,spelling,book,AC"
"39,accumulate,collection,AC"
"312,soft,pliable,AC"
"161,festivals,celebrations,AC"
"262,apex,school,AC"
"218,reggae,jamaica,AC"
"273,statue,marble,AC"
"120,favorite,underdog,AC"
"12,warriors,gladiators,AC"
"235,lederhosen,beer garden,AC"
"302,peppers and tomatoes,poison,AC"
"12,box,cutter,AC"
"217,grilled,fry,AC"
"12,dollywood,nine,AC"
"302,down,north,AC"
"133,kilt,sporran,AC"
"39,cats,mice,AC"
"118,outgoing,capitalism,AC"
"187,being 9 years old,childish,AC"
"235,ball,sphere,AC"
"133,black and white makeup,zebra,AC"
"248,batallion,army,AC"
"122,winrar,7-zip,AC"
"235,no,dr,AC"
"312,tree,trunk,AC"
"235,bubbles,effervescent,AC"
"235,skirt,fashion,AC"
"12,theatre,phantom,AC"
"241,thc,high,AC"
"12,colonel,mustard,AC"
"172,pound,flesh,AC"
"299,compass,magnetism,AC"
"309,book,you're doing a little too much talking for this thread mr syckel,AC"
"302,volume,eleven,AC"
"39,vegas,baby,AC"
"12,animals that flock together,flock of seagulls,AC"
"248,you,us,AC"
"12,heist,caper,AC"
"39,comrade,soviet,AC"
"111,beach,surf,AC"
"248,minotaur,crete,AC"
"147,palindrome,what,AC"
"142,versions,different,AC"
"97,knights that say ni,bloody fangs,AC"
"262,taunting,horror,AC"
"133,rumble,jungle,AC"
"210,relief,refreshed,AC"
"12,gone,wild,AC"
"125,misalignment,braces,AC"
"208,physical,examination,AC"
"97,dummy,ventriloquist,AC"
"12,treated animal skin,pigskin,AC"
"262,boobs,breasts,AC"
"39,pizza,margarita,AC"
"306,my word,my word,AC"
"235,sugar,teeny-boppers,AC"
"235,biplane,snoopy,AC"
"42,body,or grandin,AC"
"248,free,lunch,AC"
"241,faux pas,pas de deux,AC"
"113,yummy,sweet,AC"
"309,dialogue,rhetoric,AC"
"235,dialog box,windows,AC"
"278,clubs,dance,AC"
"315,reciprocal,reciprocity,AC"
"12,car,lemon,AC"
"12,puppet,marionette,AC"
"12,excitations,whales,AC"
"248,squares,magic,AC"
"1,priscilla,drag,AC"
"254,sagebrush,herb,AC"
"248,leaf,twig,AC"
"200,innuendo,bingo,AC"
"39,gorge,river,AC"
"147,price,store,AC"
"306,opaque,light,AC"
"133,ducks,quack,AC"
"133,nautilus,boaty mcboatface,AC"
"133,international,airport,AC"
"39,hoe,down,AC"
"235,scepter,your majesty,AC"
"302,cracker,dry,AC"
"262,out of the,forest,AC"
"12,partition,hard drive,AC"
"235,shapes,colors,AC"
"12,5 x 0,percentages,AC"
"39,t,mister,AC"
"235,walrus,clams,AC"
"133,field,gold,AC"
"309,wound,dehiscence,AC"
"22,electron,elementary,AC"
"14,blanket,fuzzy,AC"
"8,dentist,pain,AC"
"12,sealife,tidepool,AC"
"246,george,blisters,AC"
"1,french,baguette,AC"
"252,island,new caledonia,AC"
"262,bar,lawyer,AC"
"248,trawl,net,AC"
"235,chocolate factory,mouthful,AC"
"235,priceless,exquisitely valuable regardless of monetary worth,AC"
"312,briofites,mycorrhizae,AC"
"39,lifestyle,rich,AC"
"235,same,different,AC"
"275,spontaneous,scary,AC"
"22,seek,knowledge,AC"
"241,dude,bro,AC"
"133,color,rainbow,AC"
"262,the hammer thing they use and say,gavel i think it's called,AC"
"241,tinkerbell,clap,AC"
"235,oliphant,last name of guy a couple years ahead of,AC"
"248,parental,paternal,AC"
"200,bulb,daffodil,AC"
"302,multiplication,breeding,AC"
"12,chemicals,solutions,AC"
"271,friend,trust,AC"
"39,regular stupidity,extreme stupidity,AC"
"12,authors,mille bornes,AC"
"12,magic trick,diversionary tactic,AC"
"262,developing,country,AC"
"312,krankenwagon,paramedic,AC"
"235,peace,soothing,AC"
"39,duck hunting equipment,quack,AC"
"235,inhumane,nazi,AC"
"235,lever-action,automatic,AC"
"248,recheck,obsessive,AC"
"161,time,wibbly wobbly,AC"
"240,procedure,proceeding,AC"
"235,three times the charm,triple play,AC"
"235,monolithic,huge stone formations,AC"
"8,white lies,sneaky,AC"
"12,water,drought,AC"
"312,university,unseen,AC"
"235,mille bornes,mille fleur paperweights,AC"
"12,driver,executable,AC"
"12,ascribing power to a detail,the last detail,AC"
"110,dregs,barrel,AC"
"12,loch lomond,scotland,AC"
"12,fte,gala,AC"
"235,ralphie,chief wiggum's son,AC"
"8,salutations,bows and curtsies,AC"
"200,black & white vs color,photography,AC"
"39,doe,deer,AC"
"12,grail,castanets,AC"
"236,discolored,robert di nero- in meet the fockers he describes the fockers as off colour,AC"
"12,chalice,grail,AC"
"12,farmers,insurance,AC"
"133,tuxedo,jackie chan,AC"
"39,cookie,monster,AC"
"20,puerto rico,vacation,AC"
"12,killer,murderer,AC"
"254,mauser,pistol,AC"
"248,movie,flicks,AC"
"235,thugs,milk-plus,AC"
"39,meow,arf,AC"
"12,russian,caviar,AC"
"12,shrink-wrap,thermodynamic,AC"
"85,cable,wire,AC"
"12,cigarette smoking man,trust,AC"
"124,and chain,mail,AC"
"130,tattoo,dragon,AC"
"312,of the wolf,spider,AC"
"133,antlers,felt,AC"
"161,grimm brothers,matt damon and heath ledger,AC"
"120,lawyer,judge,AC"
"312,fish,trawl,AC"
"39,pig,porky,AC"
"12,puppet,the last emperor of china,AC"
"312,enterprise,shuttle,AC"
"12,movie,song,AC"
"235,falcon,bird of prey,AC"
"235,tomb,mummy,AC"
"39,dharks,sharks,AC"
"12,study,review,AC"
"262,fresh,direct,AC"
"133,time,20,AC"
"122,hole hahaha,dark,AC"
"147,grimace,sour,AC"
"142,face mask,somnambulist,AC"
"133,toga party,bed sheets,AC"
"262,scout,girl,AC"
"235,the great pumpkin,charlie brown,AC"
"235,medical,dental,AC"
"235,those green plastic army men,boy's toys,AC"
"12,thwarted,sabotage,AC"
"235,stage,coach,AC"
"12,stab,shiv,AC"
"262,balancing,act,AC"
"12,property,manager,AC"
"262,das boot,puss in boots,AC"
"103,quarter pounder,bic mac,AC"
"235,business,supplies,AC"
"241,losses,cut,AC"
"12,godzilla,burr,AC"
"133,reserve,first,AC"
"12,fish,sticks,AC"
"235,ann b davis,jefferson davis,AC"
"262,bunny,rabbit,AC"
"235,rain,wet,AC"
"12,boxes,corrugated cardboard,AC"
"12,hippocrates,oath,AC"
"12,trail,mix,AC"
"147,turquoise,birthday,AC"
"312,spice,girls,AC"
"312,l,gibberish,AC"
"254,implosion,physics,AC"
"248,evil eye,sauron,AC"
"39,eagle,bear,AC"
"306,beach,boardies,AC"
"12,liam hemsworth,soap,AC"
"235,oligarchy,oleg cassini,AC"
"12,metropolis,superman,AC"
"235,bouncing tigger,winnie the pooh,AC"
"302,deception,magic,AC"
"133,double dumbass,dumb and dumber,AC"
"43,prime number,count,AC"
"39,elvis,colonel,AC"
"235,dickory,dock,AC"
"248,queen,king,AC"
"262,choose,pick,AC"
"120,class,mates,AC"
"254,odessa,odyssey,AC"
"273,disorderly conduct,detention,AC"
"12,apache,algonquian,AC"
"200,ohio,yo ho ho and a bottle of rum,AC"
"118,compound,camp,AC"
"39,manners,appearances,AC"
"12,jethro,granny,AC"
"315,bidirectional,quadrilateral,AC"
"235,woody,woodpecker,AC"
"309,horse,radish,AC"
"12,nobody expects that,the comfy chair,AC"
"248,beat army,bash,AC"
"273,procedure,strategy,AC"
"100,movie,theater,AC"
"172,h1,skill,AC"
"164,liability,disability,AC"
"302,conditions,terms,AC"
"12,farm,league,AC"
"273,competitive,sports,AC"
"83,cone,conan,AC"
"112,wand,rigid,AC"
"235,tattoos,body painting,AC"
"312,first,adam,AC"
"235,good vibrations,beach boys,AC"
"235,davey & goliath doing pot,davey & goliath getting the munchies,AC"
"262,millepede,caterpillar,AC"
"12,dubai,espionage,AC"
"210,balloon,air,AC"
"12,bella,aspie,AC"
"202,french fries,the habit,AC"
"12,pleasant,peaceful,AC"
"133,school,learning,AC"
"312,cowboy,boots,AC"
"12,foiled,wire,AC"
"158,zygotes,science,AC"
"161,sonorous,resounding,AC"
"235,go,get ready,AC"
"12,snoop dogg,rapper,AC"
"39,tom,thumb,AC"
"262,person,noun,AC"
"248,elusive,unobtainium,AC"
"112,in time,never,AC"
"221,conflict,growth,AC"
"133,boo-boo,bam-bam,AC"
"127,speed,vampire,AC"
"12,talking,speech,AC"
"39,life,cereal,AC"
"12,airplane,airframe,AC"
"12,first aid,training,AC"
"262,publication,newspaper,AC"
"258,naughty,i tawt i taw a puddy tat,AC"
"12,socket,wrench,AC"
"12,adrenalin,junkie,AC"
"262,chicken coop,chickens,AC"
"299,benefactor,retribution,AC"
"133,audible vibrations,good vibrations,AC"
"160,rocket,salad,AC"
"72,drums,bang,AC"
"37,beheading,pope,AC"
"39,conviction,perpetrator,AC"
"235,goat,jump,AC"
"235,song,bird,AC"
"43,europe,monaco,AC"
"39,cowpoke,yeehaw,AC"
"110,empath,telepath,AC"
"235,twelve,and then there were none,AC"
"235,colouring,tint,AC"
"163,telekenetic,teleport,AC"
"312,galaxies,local,AC"
"312,gps,satellite,AC"
"133,animal,magnestism,AC"
"262,sapphire,mineral,AC"
"133,cable,tie,AC"
"242,module,build,AC"
"235,crossbow,deer hunting,AC"
"172,wrench,monkey,AC"
"164,cage,key,AC"
"262,pitch,throw,AC"
"12,ebbs,tide,AC"
"142,sit,stay,AC"
"262,producer,film,AC"
"39,misspelt,favour,AC"
"12,dollar,tree,AC"
"306,world war 2,domination,AC"
"12,investigate,debunk,AC"
"309,empathy,cognitive,AC"
"302,scandinavia,world,AC"
"248,capitol,capital,AC"
"133,buttons rule,rainbow,AC"
"97,fish,taco,AC"
"112,motion,movement,AC"
"12,coca-cola,rc,AC"
"133,ewe,yuk,AC"
"235,mild,milquetoast,AC"
"235,perfect,develop,AC"
"302,oil,paint,AC"
"188,ticket,pulled over,AC"
"39,eagle,landed,AC"
"39,the boy who doesn't like anything,likes it,AC"
"309,game,boy,AC"
"235,artisan,beer and bread,AC"
"85,revelations,epiphanies,AC"
"133,restaurant,food,AC"
"248,colt,cult,AC"
"262,crisp,autumn,AC"
"12,india,ink,AC"
"262,glance,stare,AC"
"235,wage,earn,AC"
"235,number,meaning,AC"
"248,bridge,troubled water,AC"
"262,strife,angry,AC"
"258,broadway musical,spamalot,AC"
"12,boy,tarzan,AC"
"262,ritual,abuse,AC"
"12,deer,antlers,AC"
"235,running into a wall,painting a hole on the wall and running in,AC"
"12,details,intelligent,AC"
"39,immanuel kant,immanuel can,AC"
"235,scale,model,AC"
"39,text,message,AC"
"312,magazine,bullets,AC"
"120,place to house lactating mammals,farm,AC"
"248,test,assessment,AC"
"12,heat,energy,AC"
"39,nazi,soup,AC"
"248,horse,dog,AC"
"97,monroe,washington,AC"
"159,jimi hendrix,fire,AC"
"133,disinformation,disinfectant,AC"
"12,paranoia,the destroyer,AC"
"248,alliance,team,AC"
"248,blackshirts,all blacks,AC"
"254,honey,bee,AC"
"248,stocking,socks,AC"
"42,comics,marvel,AC"
"235,maracas,dried gourds that have seeds inside and when,AC"
"12,modified air pressure,blowout,AC"
"133,brown,sugar,AC"
"126,location,location,AC"
"172,maze,minotaur,AC"
"12,fracture,splint,AC"
"254,logical,puzzle,AC"
"12,metamorphosis,transformation,AC"
"12,former self,self aware,AC"
"317,empty,void,AC"
"12,triple,cross,AC"
"12,salary,stipend,AC"
"235,special,ordinary,AC"
"8,scary place,courthouse,AC"
"299,ronin,respect,AC"
"133,alcatraz,island,AC"
"8,keyboard instrument,scales,AC"
"12,ones,zeroes,AC"
"309,sherman,war,AC"
"212,score,uhhh drugs,AC"
"42,wwii,wwf,AC"
"133,campfire,song,AC"
"39,river,grand,AC"
"235,dessert,food,AC"
"133,wrapping food in leaves,presents,AC"
"111,horse,carriage,AC"
"248,fins,scandinavia,AC"
"118,boundaries,fences,AC"
"302,play,misty,AC"
"12,brake,line,AC"
"309,will,power,AC"
"115,o'clock,sundial,AC"
"262,trees,aspies central member,AC"
"12,kerlix,trademark,AC"
"50,sea foam,sea weed,AC"
"312,monsters,under,AC"
"12,girl,interrupted,AC"
"235,first,beginning,AC"
"133,love,hate,AC"
"39,half life,decay,AC"
"312,currency,note,AC"
"200,paint job,graffiti,AC"
"133,pci,pch,AC"
"12,oligarchy,politburo,AC"
"118,seabee,10-4 good buddy,AC"
"39,hero,super,AC"
"312,apocalypse,revelations,AC"
"12,floss,rinse,AC"
"43,bruce,robert the,AC"
"12,club,discrimination,AC"
"200,bungle,jungle,AC"
"125,ness,omg i saw ness & hurried to jump in here with,AC"
"12,pot,munchies,AC"
"111,tornado,siren,AC"
"248,cosine,tangent,AC"
"12,proletariat,workers,AC"
"39,blouse,shirt,AC"
"302,beat,box,AC"
"242,ahh,gasp,AC"
"155,bone,dry,AC"
"235,inches,worm,AC"
"12,big,gulp,AC"
"8,kwashiorkor,bloat,AC"
"39,prison,loaf,AC"
"12,mosh,pit,AC"
"39,boston,beans,AC"
"312,lighting,circular,AC"
"12,pheasants,grouse,AC"
"235,twas a graveyard smash,caught on in a flash,AC"
"45,phantom,army,AC"
"110,staff,quarter,AC"
"235,butterfly,mariposa,AC"
"39,gotta pass on that one judge - just too mentally exhausted right now,french,AC"
